Supporting Information for CO2 Rise Directly Impairs Crop Nutritional Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Data S1: Input Database, see Data S2 for details",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"By S.F. ter Haar*, P.M. van Bodegom, and L. Scherer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Institute of Environmental Sciences (CML), Leiden University, Leiden, The Netherlands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*email: s.f.ter.haar@cml.leidenuniv.nl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scientific Name,Family,Genus,Species,Cultivar,Common Name,Photosynthetic Pathway,Tissue,Study Type,Plot Type,Elevated CO2,Ambient CO2,Added CO2,Additional Info,Elevated temperature,Irrigation,Sowing Time,Phosphorous application,Nitrogen application,Ozone,Year,Latitude,Longitude,Country,Reference,n,element,delta,ln r,Origin,Year Published
Triticum aestivum 'Ofanto',Poaceae,Triticum,aestivum,Ofanto,wheat,C3,grain,FACE,field,570,400,170,,,,,,,,,44.927,9.893,Italy,Beleggia et al 2018,4,Cu,0,0,snowball,2018
Triticum aestivum 'Ciccio',Poaceae,Triticum,aestivum,Ciccio,wheat,C3,grain,FACE,field,570,400,170,,,,,,,,,44.927,9.893,Italy,Beleggia et al 2018,4,Mo,0,0,snowball,2018
Daucus carota 'T-1-111',Apiaceae,Daucus,carota,T-1-111,carrot,C3,tuber,greenhouse,pot,1000,400,600,,,,,,,,,,,,Azam et al 2013,3,Cd,0.0567,0.0552,Loladze,2013
Triticum aestivum 'Veery 10',Poaceae,Triticum,aestivum,Veery 10,wheat,C3,grain,chamber,pot,720,310,410,,,,,,0.2 mM KNO3,,,,,,Carlisle et al 2012,5,K,0,0,Loladze,2012
Triticum aestivum 'Jimai 325',Poaceae,Triticum,aestivum,Jimai 325,wheat,C3,grain,greenhouse,pot,800,400,400,,,,,,,,,,,,Wang et al 2022,10,C,0,0,snowball,2022
Triticum aestivum 'Yangmai 16',Poaceae,Triticum,aestivum,Yangmai 16,wheat,C3,grain,FACE,field,500,407.58,92.42,,2,,,,,,,31.5,120.55,China,Guo et al 2022,3,Mn,-0.416326544,-0.538413604,snowball,2022
Triticum aestivum 'Aureo',Poaceae,Triticum,aestivum,Aureo,wheat,C3,grain,FACE,field,570,400,170,,,,,,,,,44.927,9.893,Italy,Beleggia et al 2018,4,Mo,-0.714285714,-1.252762968,snowball,2018
Cucumis sativus 'Jinmei 3',Cucurbitaceae,Cucumis,sativus,Jinmei 3,cucumber,C3,fruit,OTC,pot,1200,400,800,,,,,,low,,,32.0596,118.805,China,Dong et al 2018b,1,Mn,0.076271186,0.073502462,snowball,2018
Triticum aestivum 'Claudio',Poaceae,Triticum,aestivum,Claudio,wheat,C3,grain,FACE,field,570,400,170,,,,,,,,,44.927,9.893,Italy,Beleggia et al 2018,4,Mo,-0.692307692,-1.178654996,snowball,2018
Triticum aestivum 'A. Marzio',Poaceae,Triticum,aestivum,A. Marzio,wheat,C3,grain,FACE,field,570,400,170,,,,,,,,,44.927,9.893,Italy,Beleggia et al 2018,4,Mo,-0.666666667,-1.098612289,snowball,2018
Triticum aestivum 'Sumai 188',Poaceae,Triticum,aestivum,Sumai 188,wheat,C3,grain,FACE,field,500,407.58,92.42,,ambient,,,,,,,31.5,120.55,China,Guo et al 2022,3,Ca,-0.328282824,-0.397917896,snowball,2022
Triticum aestivum 'Sumai 188',Poaceae,Triticum,aestivum,Sumai 188,wheat,C3,grain,FACE,field,500,407.58,92.42,,ambient,,,,,,,31.5,120.55,China,Guo et al 2022,3,K,-0.317717211,-0.38231106,snowball,2022
Triticum aestivum 'Ciccio',Poaceae,Triticum,aestivum,Ciccio,wheat,C3,grain,FACE,field,570,400,170,,,,,,,,,44.927,9.893,Italy,Beleggia et al 2018,4,Fe,-0.609615385,-0.940622833,snowball,2018
Triticum aestivum 'Svevo',Poaceae,Triticum,aestivum,Svevo,wheat,C3,grain,FACE,field,570,400,170,,,,,,,,,44.927,9.893,Italy,Beleggia et al 2018,4,Mo,-0.571428571,-0.84729786,snowball,2018
Triticum aestivum 'Xinnong 518',Poaceae,Triticum,aestivum,Xinnong 518,wheat,C3,grain,FACE,field,500,407.58,92.42,,2,,,,,,,31.5,120.55,China,Guo et al 2022,3,Cu,-0.267702936,-0.311569023,snowball,2022
Triticum aestivum 'Yangmai 14',Poaceae,Triticum,aestivum,Yangmai 14,wheat,C3,grain,FACE,field,500,410,90,,ambient,,,,,,2014/2015,31.5,120.55,China,Wang et al 2020,3,Al,-0.25255102,-0.291089231,snowball,2020
Triticum aestivum 'Yangmai 22',Poaceae,Triticum,aestivum,Yangmai 22,wheat,C3,grain,OTC,field,502,445,57,,,,,,,,,32.207222,118.721667,China,Luo et al 2019,4,Zn,-0.11172566,-0.118474643,snowball,2019
Triticum aestivum 'Cappelli',Poaceae,Triticum,aestivum,Cappelli,wheat,C3,grain,FACE,field,570,400,170,,,,,,,,,44.927,9.893,Italy,Beleggia et al 2018,4,Mo,-0.5,-0.693147181,snowball,2018
Triticum aestivum 'RIL 11',Poaceae,Triticum,aestivum,RIL 11,wheat,C3,grain,FACE,field,570,400,170,,,,,,,,,44.927,9.893,Italy,Beleggia et al 2018,4,Mo,-0.5,-0.693147181,snowball,2018
Triticum aestivum 'Cappelli',Poaceae,Triticum,aestivum,Cappelli,wheat,C3,grain,FACE,field,570,400,170,,,,,,,,,44.927,9.893,Italy,Beleggia et al 2018,4,Mn,-0.479166667,-0.652325186,snowball,2018
Triticum aestivum 'Yangmai 14',Poaceae,Triticum,aestivum,Yangmai 14,wheat,C3,grain,FACE,field,500,410,90,,ambient,,,,,,2013/2014,31.5,120.55,China,Wang et al 2020,3,N,-0.222098106,-0.251154863,snowball,2020
Triticum aestivum 'Yitpi',Poaceae,Triticum,aestivum,Yitpi,wheat,C3,grain,FACE,field,550,384,166,,,,TOS1,,,,2008,-35.2,142,Australia,Fernando et al 2012c,4,protein,-0.110466834,-0.117058487,Fernando,2012
Triticum aestivum 'C-306',Poaceae,Triticum,aestivum,C-306,wheat,C3,grain,FACE,field,550,405.2,144.8,,,,,,,30.7 ppb,2016,28.616667,77.2,India,Yadav et al 2019,4,Ca,-0.360465116,-0.447014111,snowball,2019
Triticum aestivum 'Aureo',Poaceae,Triticum,aestivum,Aureo,wheat,C3,grain,FACE,field,570,400,170,,,,,,,,,44.927,9.893,Italy,Beleggia et al 2018,4,Zn,-0.447470817,-0.593249027,snowball,2018
Triticum aestivum 'RIL 11',Poaceae,Triticum,aestivum,RIL 11,wheat,C3,grain,FACE,field,570,400,170,,,,,,,,,44.927,9.893,Italy,Beleggia et al 2018,4,Zn,-0.440433213,-0.580592389,snowball,2018
Triticum aestivum 'Claudio',Poaceae,Triticum,aestivum,Claudio,wheat,C3,grain,FACE,field,570,400,170,,,,,,,,,44.927,9.893,Italy,Beleggia et al 2018,4,Fe,-0.435196195,-0.571276856,snowball,2018
Triticum aestivum 'Ciccio',Poaceae,Triticum,aestivum,Ciccio,wheat,C3,grain,FACE,field,570,400,170,,,,,,,,,44.927,9.893,Italy,Beleggia et al 2018,4,Mn,-0.430985915,-0.563850092,snowball,2018
Triticum aestivum 'BT-Schomburgk',Poaceae,Triticum,aestivum,BT-Schomburgk,wheat,C3,grain,OTC,pot,700,400,300,,,,,,low,,,28.583333,77.2,India,A et al 2022,3,protein,-0.749502987,-1.384308282,snowball,2022
Triticum aestivum 'Yangmai 22',Poaceae,Triticum,aestivum,Yangmai 22,wheat,C3,grain,OTC,field,502,445,57,,,,,,,,,32.207222,118.721667,China,Luo et al 2019,4,Fe,-0.087307412,-0.091356161,snowball,2019
Triticum aestivum 'Zhenmai 9',Poaceae,Triticum,aestivum,Zhenmai 9,wheat,C3,grain,FACE,field,500,407.58,92.42,,2,,,,,,,31.5,120.55,China,Guo et al 2022,3,Ca,-0.202721092,-0.226550714,snowball,2022
Triticum aestivum 'RIL 11',Poaceae,Triticum,aestivum,RIL 11,wheat,C3,grain,FACE,field,570,400,170,,,,,,,,,44.927,9.893,Italy,Beleggia et al 2018,4,Mn,-0.405034325,-0.519251564,snowball,2018
Triticum aestivum 'C-306',Poaceae,Triticum,aestivum,C-306,wheat,C3,grain,FACE,field,550,405.2,144.8,,,,,,,72.2 ppb,2016,28.616667,77.2,India,Yadav et al 2019,4,Ca,-0.318537859,-0.383514582,snowball,2019
Triticum aestivum 'Creso',Poaceae,Triticum,aestivum,Creso,wheat,C3,grain,FACE,field,570,400,170,,,,,,,,,44.927,9.893,Italy,Beleggia et al 2018,4,Mo,-0.4,-0.510825624,snowball,2018
Triticum aestivum 'Yangmai 16',Poaceae,Triticum,aestivum,Yangmai 16,wheat,C3,grain,FACE,field,500,407.58,92.42,,2,,,,,,,31.5,120.55,China,Guo et al 2022,3,Zn,-0.195028689,-0.216948641,snowball,2022
Triticum aestivum 'Svevo',Poaceae,Triticum,aestivum,Svevo,wheat,C3,grain,FACE,field,570,400,170,,,,,,,,,44.927,9.893,Italy,Beleggia et al 2018,4,Fe,-0.39206456,-0.497686586,snowball,2018
Triticum aestivum 'Svevo',Poaceae,Triticum,aestivum,Svevo,wheat,C3,grain,FACE,field,570,400,170,,,,,,,,,44.927,9.893,Italy,Beleggia et al 2018,4,Ca,-0.384570169,-0.485434343,snowball,2018
Triticum aestivum 'Yangmai 22',Poaceae,Triticum,aestivum,Yangmai 22,wheat,C3,grain,OTC,field,502,445,57,,,,,,,,,32.207222,118.721667,China,Luo et al 2019,4,Mn,-0.078449049,-0.081697211,snowball,2019
Solanum tuberosum 'Dark Red Norland',Solanaceae,Solanum,tuberosum,Dark Red Norland,potato,C3,tuber,OTC,pot,540,370,345,,,,,,,15 nl/L,,35.67,-78.67,USA,Heagle et al 2003,3,Mn,0.044642857,0.043675064,Loladze,2003
Triticum aestivum 'Cappelli',Poaceae,Triticum,aestivum,Cappelli,wheat,C3,grain,FACE,field,570,400,170,,,,,,,,,44.927,9.893,Italy,Beleggia et al 2018,4,Mg,-0.378611333,-0.47579852,snowball,2018
Triticum aestivum 'HD-2967',Poaceae,Triticum,aestivum,HD-2967,wheat,C3,grain,FACE,field,550,405.2,144.8,,,,,,,72.2 ppb,2017,28.616667,77.2,India,Yadav et al 2019,4,Ca,-0.297368421,-0.352922594,snowball,2019
Beta vulgaris 'Cilia',Amaranthaceae,Beta,vulgaris,Cilia,chard,C3,shoot,chamber,pot,700,370,330,,,,,,,,,,,,Ujiie et al 2019,3,S,0.0872,0.083605584,snowball,2019
Cucumis sativus 'Jinmei 3',Cucurbitaceae,Cucumis,sativus,Jinmei 3,cucumber,C3,fruit,OTC,pot,800,400,400,,,,,,low,,,32.0596,118.805,China,Dong et al 2018b,1,P,0.041666667,0.040821995,snowball,2018
Triticum aestivum 'A. Marzio',Poaceae,Triticum,aestivum,A. Marzio,wheat,C3,grain,FACE,field,570,400,170,,,,,,,,,44.927,9.893,Italy,Beleggia et al 2018,4,Fe,-0.373049645,-0.466887921,snowball,2018
Brassica oleracea 'Capitata',Brassicaceae,Brassica,oleracea,Capitata,cabbage,C3,shoot,chamber,pot,700,370,330,,,,,,,,,,,,Ujiie et al 2019,3,K,0.0878,0.084157308,snowball,2019
Triticum aestivum 'Ciccio',Poaceae,Triticum,aestivum,Ciccio,wheat,C3,grain,FACE,field,570,400,170,,,,,,,,,44.927,9.893,Italy,Beleggia et al 2018,4,Zn,-0.370044053,-0.462105387,snowball,2018
Triticum aestivum 'Yangmai 14',Poaceae,Triticum,aestivum,Yangmai 14,wheat,C3,grain,FACE,field,500,410,90,,ambient,,,,,,2013/2014,31.5,120.55,China,Wang et al 2020,3,Zn,-0.171331316,-0.187934861,snowball,2020
Triticum aestivum 'Ciccio',Poaceae,Triticum,aestivum,Ciccio,wheat,C3,grain,FACE,field,570,400,170,,,,,,,,,44.927,9.893,Italy,Beleggia et al 2018,4,Ca,-0.365460962,-0.454856468,snowball,2018
Cucumis sativus 'Jinyou 38',Cucurbitaceae,Cucumis,sativus,Jinyou 38,cucumber,C3,fruit,OTC,pot,1200,400,800,,,,,,14 mmol/L,,,32.0596,118.805,China,Dong et al 2018a,1,Ca,0.084745763,0.081345639,snowball,2018
Triticum aestivum 'Yangmai 22',Poaceae,Triticum,aestivum,Yangmai 22,wheat,C3,grain,OTC,field,502,445,57,,,,,,,,,32.207222,118.721667,China,Luo et al 2019,4,Cu,-0.073446325,-0.076283302,snowball,2019
Triticum aestivum 'HD-2967',Poaceae,Triticum,aestivum,HD-2967,wheat,C3,grain,FACE,field,550,405.2,144.8,,,,,,,30.7 ppb,2017,28.616667,77.2,India,Yadav et al 2019,4,Zn,-0.285714286,-0.336472237,snowball,2019
Triticum aestivum 'Zhenmai 9',Poaceae,Triticum,aestivum,Zhenmai 9,wheat,C3,grain,FACE,field,500,407.58,92.42,,2,,,,,,,31.5,120.55,China,Guo et al 2022,3,Cu,-0.176248116,-0.193885906,snowball,2022
Phaseolus vulgaris 'Nassau',Fabaceae,Phaseolus,vulgaris,Nassau,snap bean,C3,pod,greenhouse,pot,710,395,315,,,,,,,,,,,,Garmendia et al 2022,4,K,0.037478705,0.036793448,snowball,2022
Triticum aestivum 'Sumai 188',Poaceae,Triticum,aestivum,Sumai 188,wheat,C3,grain,FACE,field,500,407.58,92.42,,ambient,,,,,,,31.5,120.55,China,Guo et al 2022,3,P,-0.174874379,-0.192219636,snowball,2022
Triticum aestivum 'C-306',Poaceae,Triticum,aestivum,C-306,wheat,C3,grain,FACE,field,550,405.2,144.8,,,,,,,72.2 ppb,2016,28.616667,77.2,India,Yadav et al 2019,4,K,-0.282051282,-0.331357136,snowball,2019
Triticum aestivum 'HD-2967',Poaceae,Triticum,aestivum,HD-2967,wheat,C3,grain,FACE,field,550,405.2,144.8,,,,,,,72.2 ppb,2017,28.616667,77.2,India,Yadav et al 2019,4,K,-0.279069767,-0.327212911,snowball,2019
Triticum aestivum 'Yangmai 14',Poaceae,Triticum,aestivum,Yangmai 14,wheat,C3,grain,FACE,field,500,410,90,,ambient,,,,,,2014/2015,31.5,120.55,China,Wang et al 2020,3,Fe,-0.161655684,-0.176326384,snowball,2020
Raphanus sativus 'Cherry Belle',Brassicaceae,Raphanus,sativus,Cherry Belle,radish,C3,root,chamber,pot,765,385,380,,,,,,,20 nmol/mol,,,,,Barnes & Pffirrman 1992,4,C,0.059062269,0.057383865,Loladze,1992
Solanum lycopersicum 'Astra',Solanaceae,Solanum,lycopersicum,Astra,tomato,C3,fruit,greenhouse,pot,1000,400,600,,,,,,,,,,,,Khan et al 2013,3,S,0.065,0.063,Loladze,2013
Triticum aestivum 'Yangmai 14',Poaceae,Triticum,aestivum,Yangmai 14,wheat,C3,grain,FACE,field,500,410,90,,ambient,,,,,,2013/2014,31.5,120.55,China,Wang et al 2020,3,Na,-0.160815694,-0.175324924,snowball,2020
Triticum aestivum 'C-306',Poaceae,Triticum,aestivum,C-306,wheat,C3,grain,FACE,field,550,405.2,144.8,,,,,,,30.7 ppb,2016,28.616667,77.2,India,Yadav et al 2019,4,Zn,-0.268796992,-0.313064146,snowball,2019
Triticum aestivum 'Yangmai 14',Poaceae,Triticum,aestivum,Yangmai 14,wheat,C3,grain,FACE,field,500,410,90,,ambient,,,,,,2014/2015,31.5,120.55,China,Wang et al 2020,3,N,-0.153652393,-0.166825121,snowball,2020
Triticum aestivum 'RIL 11',Poaceae,Triticum,aestivum,RIL 11,wheat,C3,grain,FACE,field,570,400,170,,,,,,,,,44.927,9.893,Italy,Beleggia et al 2018,4,K,-0.328096644,-0.397640764,snowball,2018
Solanum tuberosum 'Superior',Solanaceae,Solanum,tuberosum,Superior,potato,C3,tuber,OTC,pot,540,370,345,,,,,,,80 nL/L,,35.67,-78.67,USA,Heagle et al 2003,3,Ca,0.047297297,0.046212843,Loladze,2003
Solanum lycopersicum 'Eureka',Solanaceae,Solanum,lycopersicum,Eureka,tomato,C3,fruit,greenhouse,pot,1000,400,600,,,,,,,,,,,,Khan et al 2013,3,S,0.0658,0.0637,Loladze,2013
Triticum aestivum 'RIL 28',Poaceae,Triticum,aestivum,RIL 28,wheat,C3,grain,FACE,field,570,400,170,,,,,,,,,44.927,9.893,Italy,Beleggia et al 2018,4,Ca,-0.318913043,-0.384065292,snowball,2018
Triticum aestivum 'Aureo',Poaceae,Triticum,aestivum,Aureo,wheat,C3,grain,FACE,field,570,400,170,,,,,,,,,44.927,9.893,Italy,Beleggia et al 2018,4,Mg,-0.31671832,-0.380848088,snowball,2018
Triticum aestivum 'Ciccio',Poaceae,Triticum,aestivum,Ciccio,wheat,C3,grain,FACE,field,570,400,170,,,,,,,,,44.927,9.893,Italy,Beleggia et al 2018,4,Mg,-0.312449871,-0.374620537,snowball,2018
Raphanus sativus 'Mino',Brassicaceae,Raphanus,sativus,Mino,radish,C3,tuber,greenhouse,pot,1000,400,600,,,,,, ,,,,,,Azam et al 2013,3,Mn,0.0677,0.0655,Loladze,2013
Triticum aestivum 'C-306',Poaceae,Triticum,aestivum,C-306,wheat,C3,grain,FACE,field,550,405.2,144.8,,,,,,,30.7 ppb,2017,28.616667,77.2,India,Yadav et al 2019,4,Mn,-0.245535714,-0.281747337,snowball,2019
Triticum aestivum 'Cappelli',Poaceae,Triticum,aestivum,Cappelli,wheat,C3,grain,FACE,field,570,400,170,,,,,,,,,44.927,9.893,Italy,Beleggia et al 2018,4,K,-0.309784288,-0.370751105,snowball,2018
Triticum aestivum 'HD-2967',Poaceae,Triticum,aestivum,HD-2967,wheat,C3,grain,FACE,field,550,405.2,144.8,,,,,,,30.7 ppb,2017,28.616667,77.2,India,Yadav et al 2019,4,P,-0.242424242,-0.277631737,snowball,2019
Triticum aestivum 'C-306',Poaceae,Triticum,aestivum,C-306,wheat,C3,grain,FACE,field,550,405.2,144.8,,,,,,,72.2 ppb,2017,28.616667,77.2,India,Yadav et al 2019,4,Cu,-0.242424242,-0.277631737,snowball,2019
Solanum lycopersicum 'Elin',Solanaceae,Solanum,lycopersicum,Elin,tomato,C3,fruit juice,greenhouse,pot,800,400,400,,,,,,,,,,,,Wei et al 2018,4,P,0.046070505,0.045040768,snowball,2018
Triticum aestivum 'RIL 11',Poaceae,Triticum,aestivum,RIL 11,wheat,C3,grain,FACE,field,570,400,170,,,,,,,,,44.927,9.893,Italy,Beleggia et al 2018,4,Mg,-0.305741713,-0.364911217,snowball,2018
Solanum tuberosum 'Dark Red Norland',Solanaceae,Solanum,tuberosum,Dark Red Norland,potato,C3,tuber,OTC,pot,540,370,345,,,,,,,15 nl/L,,35.67,-78.67,USA,Heagle et al 2003,3,N,0.05,0.048790164,Loladze,2003
Triticum aestivum 'Yangmai 14',Poaceae,Triticum,aestivum,Yangmai 14,wheat,C3,grain,FACE,field,500,410,90,,ambient,,,,,,2014/2015,31.5,120.55,China,Wang et al 2020,3,Zn,-0.139333622,-0.150048331,snowball,2020
Triticum aestivum 'RIL 28',Poaceae,Triticum,aestivum,RIL 28,wheat,C3,grain,FACE,field,570,400,170,,,,,,,,,44.927,9.893,Italy,Beleggia et al 2018,4,Zn,-0.301587302,-0.358945092,snowball,2018
Triticum aestivum 'Svevo',Poaceae,Triticum,aestivum,Svevo,wheat,C3,grain,FACE,field,570,400,170,,,,,,,,,44.927,9.893,Italy,Beleggia et al 2018,4,Mn,-0.300626305,-0.357570066,snowball,2018
Triticum aestivum 'RIL 11',Poaceae,Triticum,aestivum,RIL 11,wheat,C3,grain,FACE,field,570,400,170,,,,,,,,,44.927,9.893,Italy,Beleggia et al 2018,4,Ca,-0.30048608,-0.357369586,snowball,2018
Lactuca sativa 'Oak Leaf',Asteraceae,Lactuca,sativa,Oak Leaf,lettuce,C3,shoot,chamber,pot,700,400,300,200 NaCl,,,,,,,,,,,Perez-Lopez et al 2015a,6,K,0.035175867,0.034571332,snowball,2015
Triticum aestivum 'Xinnong 518',Poaceae,Triticum,aestivum,Xinnong 518,wheat,C3,grain,FACE,field,500,407.58,92.42,,ambient,,,,,,,31.5,120.55,China,Guo et al 2022,3,Ca,-0.145962741,-0.157780457,snowball,2022
Triticum aestivum 'Yangmai 14',Poaceae,Triticum,aestivum,Yangmai 14,wheat,C3,grain,FACE,field,500,410,90,,2,,,,,,2013/2014,31.5,120.55,China,Wang et al 2020,3,N,-0.137112403,-0.147470843,snowball,2020
Triticum aestivum 'HD-2967',Poaceae,Triticum,aestivum,HD-2967,wheat,C3,grain,FACE,field,550,405.2,144.8,,,,,,,30.7 ppb,2017,28.616667,77.2,India,Yadav et al 2019,4,K,-0.235294118,-0.268263987,snowball,2019
Triticum aestivum 'HD-2967',Poaceae,Triticum,aestivum,HD-2967,wheat,C3,grain,FACE,field,550,405.2,144.8,,,,,,,72.2 ppb,2016,28.616667,77.2,India,Yadav et al 2019,4,Mn,-0.232245681,-0.264285495,snowball,2019
Triticum aestivum 'C-306',Poaceae,Triticum,aestivum,C-306,wheat,C3,grain,FACE,field,550,405.2,144.8,,,,,,,72.2 ppb,2017,28.616667,77.2,India,Yadav et al 2019,4,Mg,-0.230700976,-0.262275537,snowball,2019
Lactuca sativa 'Rouxai',Asteraceae,Lactuca,sativa,Rouxai,lettuce,C3,shoot,chamber,pot,800,400,400,,,,,,,,,,,,Holley et al 2022,12,Ca,0.047577723,0.046480569,snowball,2022
Triticum aestivum 'Aureo',Poaceae,Triticum,aestivum,Aureo,wheat,C3,grain,FACE,field,570,400,170,,,,,,,,,44.927,9.893,Italy,Beleggia et al 2018,4,Ca,-0.288465065,-0.340330762,snowball,2018
Triticum aestivum 'C-306',Poaceae,Triticum,aestivum,C-306,wheat,C3,grain,FACE,field,550,405.2,144.8,,,,,,,72.2 ppb,2016,28.616667,77.2,India,Yadav et al 2019,4,Mn,-0.226611227,-0.256973416,snowball,2019
Triticum aestivum 'Xinnong 518',Poaceae,Triticum,aestivum,Xinnong 518,wheat,C3,grain,FACE,field,500,407.58,92.42,,ambient,,,,,,,31.5,120.55,China,Guo et al 2022,3,P,-0.137191853,-0.147562922,snowball,2022
Solanum lycopersicum 'LA0147',Solanaceae,Solanum,lycopersicum,LA0147,tomato,C3,fruit,chamber,pot,900,400,500,,,,,,,,,,,,Boufeldja et al 2023,3,Fe,0.060324815,0.05857529,snowball,2023
Triticum aestivum 'Ciccio',Poaceae,Triticum,aestivum,Ciccio,wheat,C3,grain,FACE,field,570,400,170,,,,,,,,,44.927,9.893,Italy,Beleggia et al 2018,4,K,-0.281130978,-0.330076105,snowball,2018
Triticum aestivum 'Yitpi',Poaceae,Triticum,aestivum,Yitpi,wheat,C3,grain,FACE,field,550,384,166,,,,TOS1,,,,2008,-35.2,142,Australia,Fernando et al 2012c,4,Phyt,-0.188729399,-0.209153617,Fernando,2012
Triticum aestivum 'Xinnong 518',Poaceae,Triticum,aestivum,Xinnong 518,wheat,C3,grain,FACE,field,500,407.58,92.42,,ambient,,,,,,,31.5,120.55,China,Guo et al 2022,3,K,-0.135394445,-0.145481882,snowball,2022
Triticum aestivum 'Yangmai 14',Poaceae,Triticum,aestivum,Yangmai 14,wheat,C3,grain,FACE,field,500,410,90,,2,,,,,,2014/2015,31.5,120.55,China,Wang et al 2020,3,Zn,-0.12342361,-0.131731425,snowball,2020
Solanum lycopersicum 'PLOVID',Solanaceae,Solanum,lycopersicum,PLOVID,tomato,C3,fruit,chamber,pot,900,400,500,,,,,,,,,,,,Boufeldja et al 2023,3,K,0.060941825,0.059157028,snowball,2023
Triticum aestivum 'Sumai 188',Poaceae,Triticum,aestivum,Sumai 188,wheat,C3,grain,FACE,field,500,407.58,92.42,,ambient,,,,,,,31.5,120.55,China,Guo et al 2022,3,Mg,-0.130675522,-0.140038831,snowball,2022
Triticum aestivum 'Yitpi',Poaceae,Triticum,aestivum,Yitpi,wheat,C3,grain,FACE,field,550,384,166,,,,TOS2,,,,2008,-35.2,142,Australia,Fernando et al 2012c,4,protein,-0.131048923,-0.140468454,Fernando,2012
Triticum aestivum 'Triso',Poaceae,Triticum,aestivum,Triso,wheat,C3,grain,FACE,field,537,387,150,,,,,,,,,48.7,9.18,Germany,Hogy et al 2013,5,Co,-0.3,-0.3567,Loladze,2013
Triticum aestivum 'Yangmai 16',Poaceae,Triticum,aestivum,Yangmai 16,wheat,C3,grain,FACE,field,500,407.58,92.42,,2,,,,,,,31.5,120.55,China,Guo et al 2022,3,Fe,-0.129812002,-0.139046001,snowball,2022
Capsicum annuum 'Herminio',Solanaceae,Capsicum,annuum,Herminio,sweet pepper,C3,fruit,greenhouse,pot,800,329,471,"no calcium, no salt",,,,,,,,,,,Pinero et al 2018,6,protein,-0.134128878,-0.144019202,snowball,2018
Triticum aestivum 'A. Marzio',Poaceae,Triticum,aestivum,A. Marzio,wheat,C3,grain,FACE,field,570,400,170,,,,,,,,,44.927,9.893,Italy,Beleggia et al 2018,4,K,-0.267971719,-0.311936131,snowball,2018
Triticum aestivum 'Xinnong 518',Poaceae,Triticum,aestivum,Xinnong 518,wheat,C3,grain,FACE,field,500,407.58,92.42,,2,,,,,,,31.5,120.55,China,Guo et al 2022,3,Mg,-0.128555154,-0.137602702,snowball,2022
Triticum aestivum 'A. Marzio',Poaceae,Triticum,aestivum,A. Marzio,wheat,C3,grain,FACE,field,570,400,170,,,,,,,,,44.927,9.893,Italy,Beleggia et al 2018,4,Mn,-0.264705882,-0.3074847,snowball,2018
Triticum aestivum 'HD-2967',Poaceae,Triticum,aestivum,HD-2967,wheat,C3,grain,FACE,field,550,405.2,144.8,,,,,,,30.7 ppb,2016,28.616667,77.2,India,Yadav et al 2019,4,Mn,-0.20649652,-0.231297353,snowball,2019
Capsicum annuum 'Herminio',Solanaceae,Capsicum,annuum,Herminio,sweet pepper,C3,fruit,greenhouse,pot,800,329,471,"no calcium, salt",,,,,,,,,,,Pinero et al 2018,6,protein,-0.135660848,-0.14579005,snowball,2018
Triticum aestivum 'Aureo',Poaceae,Triticum,aestivum,Aureo,wheat,C3,grain,FACE,field,570,400,170,,,,,,,,,44.927,9.893,Italy,Beleggia et al 2018,4,K,-0.261225944,-0.302763148,snowball,2018
Triticum aestivum 'C-306',Poaceae,Triticum,aestivum,C-306,wheat,C3,grain,FACE,field,550,405.2,144.8,,,,,,,72.2 ppb,2017,28.616667,77.2,India,Yadav et al 2019,4,Mn,-0.204262877,-0.228486396,snowball,2019
Triticum aestivum 'A. Marzio',Poaceae,Triticum,aestivum,A. Marzio,wheat,C3,grain,FACE,field,570,400,170,,,,,,,,,44.927,9.893,Italy,Beleggia et al 2018,4,Mg,-0.258286741,-0.298792554,snowball,2018
Triticum aestivum 'Yangmai 16',Poaceae,Triticum,aestivum,Yangmai 16,wheat,C3,grain,FACE,field,500,407.58,92.42,,ambient,,,,,,,31.5,120.55,China,Guo et al 2022,3,P,-0.122893954,-0.131127375,snowball,2022
Triticum aestivum 'Yangmai 14',Poaceae,Triticum,aestivum,Yangmai 14,wheat,C3,grain,FACE,field,500,410,90,,ambient,,,,,,2013/2014,31.5,120.55,China,Wang et al 2020,3,Al,-0.114980289,-0.122145362,snowball,2020
Triticum aestivum 'HD-2967',Poaceae,Triticum,aestivum,HD-2967,wheat,C3,grain,FACE,field,550,405.2,144.8,,,,,,,30.7 ppb,2017,28.616667,77.2,India,Yadav et al 2019,4,Mg,-0.197568389,-0.220108648,snowball,2019
Triticum aestivum 'Yangmai 14',Poaceae,Triticum,aestivum,Yangmai 14,wheat,C3,grain,FACE,field,500,410,90,,2,,,,,,2013/2014,31.5,120.55,China,Wang et al 2020,3,Zn,-0.114351058,-0.121434635,snowball,2020
